Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/05/22,WEST BENGAL,PURULIYA,4.03,1223.05,25.81,38.46123198
2020/05/22,WEST BENGAL,DAKSHIN DINAJPUR,0.21,319.17,1.45,28.88467509
2020/05/22,WEST BENGAL,DARJILING,1.09,439.26,6.7,26.94972553
2020/05/22,WEST BENGAL,JALPAIGURI,1.5,962.98,9.3,30.32276307
2020/05/22,WEST BENGAL,NORTH 24 PARGANAS,1.17,1053.69,9.12,35.63253583
2020/05/22,WEST BENGAL,NADIA,3.33,744.75,22.3,37.31155824
2020/05/22,WEST BENGAL,KOCH BIHAR,2.49,562.92,10.24,32.39181973
2020/05/22,WEST BENGAL,SOUTH 24 PARGANAS,1.95,1066.57,17.32,37.52436718
2020/05/22,WEST BENGAL,BARDDHAMAN,2.57,1404.46,16.74,39.24807202
2020/05/21,WEST BENGAL,BIRBHUM,0.96,985.35,6.75,42.55779422
2020/05/21,WEST BENGAL,MURSHIDABAD,1.12,1088.13,7.4,40.03067906
2020/05/21,WEST BENGAL,KOLKATA,6.92,20.14,56.26,43.23632246
2020/05/21,WEST BENGAL,HAORA,4.9,304.74,53.72,41.32198321
2020/05/21,WEST BENGAL,PASHCHIM MEDINIPUR,4.42,1949.66,32.56,40.79526843
2020/05/21,WEST BENGAL,PURBA MEDINIPUR,0.22,881.85,2.27,42.75637185
2020/05/21,WEST BENGAL,BANKURA,3.85,1393.32,27.51,39.36268299
2020/05/21,WEST BENGAL,HUGLI,0.77,663.75,7.58,41.43109233
2020/05/21,WEST BENGAL,UTTAR DINAJPUR,0.21,408.3,1.59,24.82209542
2020/05/21,WEST BENGAL,MALDAH,0.27,520.69,1.74,28.40248349
2020/05/21,WEST BENGAL,PURULIYA,4.84,1301.92,31.15,40.94144864
2020/05/21,WEST BENGAL,DAKSHIN DINAJPUR,0.51,333.47,3.39,30.17830959
2020/05/21,WEST BENGAL,DARJILING,1.2,454.72,7.38,27.89787177
2020/05/21,WEST BENGAL,JALPAIGURI,1.79,1000.45,11.17,31.50256113
2020/05/21,WEST BENGAL,NORTH 24 PARGANAS,1.51,1125.73,11.65,38.06899766
2020/05/21,WEST BENGAL,NADIA,3.98,789.55,26.68,39.55617001
2020/05/21,WEST BENGAL,KOCH BIHAR,2.73,582.16,11.52,33.49889579
2020/05/21,WEST BENGAL,SOUTH 24 PARGANAS,2.4,1131.22,21.36,39.79897233
2020/05/21,WEST BENGAL,BARDDHAMAN,2.88,1492.26,18.84,41.70141716
2020/05/20,WEST BENGAL,BIRBHUM,1,1016.92,7.07,43.92119494
2020/05/20,WEST BENGAL,MURSHIDABAD,1.63,1157.41,10.89,42.57939718
2020/05/20,WEST BENGAL,KOLKATA,7.23,21.21,58.94,45.53151931
2020/05/20,WEST BENGAL,HAORA,5.24,324.71,56.76,44.0300068
2020/05/20,WEST BENGAL,PASHCHIM MEDINIPUR,5.14,2072.32,38.11,43.36200016
2020/05/20,WEST BENGAL,PURBA MEDINIPUR,0.35,931.83,3.61,45.17979934
2020/05/20,WEST BENGAL,BANKURA,4.7,1483.09,34.25,41.89880956
2020/05/20,WEST BENGAL,HUGLI,0.92,706.56,8.96,44.10346528
2020/05/20,WEST BENGAL,UTTAR DINAJPUR,2.45,592.09,16.12,35.99504304
2020/05/20,WEST BENGAL,MALDAH,1.75,666.19,11.71,36.33914343
2020/05/20,WEST BENGAL,PURULIYA,5.22,1344.65,33.69,42.28509266
2020/05/20,WEST BENGAL,DAKSHIN DINAJPUR,3.92,425.92,25.9,38.54459897
2020/05/20,WEST BENGAL,DARJILING,1.65,501.66,10.16,30.77781554
2020/05/20,WEST BENGAL,JALPAIGURI,3.94,1157.74,24.65,36.45556729
2020/05/20,WEST BENGAL,NORTH 24 PARGANAS,2.12,1237.26,16.61,41.84065242
2020/05/20,WEST BENGAL,NADIA,4.78,838.68,32.25,42.01749305
2020/05/20,WEST BENGAL,KOCH BIHAR,6.25,700.66,30.79,40.31764363
2020/05/20,WEST BENGAL,SOUTH 24 PARGANAS,3.11,1225.7,28.11,43.12322326
2020/05/20,WEST BENGAL,BARDDHAMAN,2.91,1532.64,19.28,42.8300385
2020/05/19,WEST BENGAL,BIRBHUM,0,0,0,0
2020/05/19,WEST BENGAL,MURSHIDABAD,0,5.15,0,0.1895532
2020/05/19,WEST BENGAL,KOLKATA,0,0,0,0
2020/05/19,WEST BENGAL,HAORA,0,0,0,0
2020/05/19,WEST BENGAL,PASHCHIM MEDINIPUR,0,0.28,0,0.005792229
2020/05/19,WEST BENGAL,PURBA MEDINIPUR,0,1.67,0,0.081079446
2020/05/19,WEST BENGAL,BANKURA,0,0.25,0,0.007187635
2020/05/19,WEST BENGAL,HUGLI,0,0,0,0
2020/05/19,WEST BENGAL,UTTAR DINAJPUR,0,0,0,0
2020/05/19,WEST BENGAL,MALDAH,0,0,0,0
2020/05/19,WEST BENGAL,PURULIYA,0,0,0,0
2020/05/19,WEST BENGAL,DAKSHIN DINAJPUR,0,0,0,0
2020/05/19,WEST BENGAL,DARJILING,0,0,0,0
2020/05/19,WEST BENGAL,JALPAIGURI,0,0,0,0
2020/05/19,WEST BENGAL,NORTH 24 PARGANAS,0,0.41,0,0.013703762
2020/05/19,WEST BENGAL,NADIA,0,4.86,0,0.243685576
2020/05/19,WEST BENGAL,KOCH BIHAR,0,0,0,0
2020/05/19,WEST BENGAL,SOUTH 24 PARGANAS,0,8.21,0,0.289007479
2020/05/19,WEST BENGAL,BARDDHAMAN,0,0.25,0,0.006982654
2020/05/18,WEST BENGAL,BIRBHUM,0,0,0,0
2020/05/18,WEST BENGAL,MURSHIDABAD,0,0,0,0
2020/05/18,WEST BENGAL,KOLKATA,0,0,0,0
2020/05/18,WEST BENGAL,HAORA,0,0.01,0,0.001118404
2020/05/18,WEST BENGAL,PASHCHIM MEDINIPUR,0,2.11,0,0.044230514
2020/05/18,WEST BENGAL,PURBA MEDINIPUR,0,7.83,0,0.379484279
2020/05/18,WEST BENGAL,BANKURA,0,0,0,0
2020/05/18,WEST BENGAL,HUGLI,0,0,0,0
2020/05/18,WEST BENGAL,UTTAR DINAJPUR,0,0,0,0
2020/05/18,WEST BENGAL,MALDAH,0,0,0,0
2020/05/18,WEST BENGAL,PURULIYA,0,0,0,0
2020/05/18,WEST BENGAL,DAKSHIN DINAJPUR,0,0,0,0
2020/05/18,WEST BENGAL,DARJILING,0,0,0,0
2020/05/18,WEST BENGAL,JALPAIGURI,0,0,0,0
2020/05/18,WEST BENGAL,NORTH 24 PARGANAS,0,0,0,0
2020/05/18,WEST BENGAL,NADIA,0,0,0,0
2020/05/18,WEST BENGAL,KOCH BIHAR,0,0,0,0
2020/05/18,WEST BENGAL,SOUTH 24 PARGANAS,0,1.71,0,0.0602428
2020/05/18,WEST BENGAL,BARDDHAMAN,0,0,0,0
2020/05/17,WEST BENGAL,BIRBHUM,0.62,873.31,4.32,37.718861
2020/05/17,WEST BENGAL,MURSHIDABAD,0.28,919.11,1.87,33.81282733
2020/05/17,WEST BENGAL,KOLKATA,1.72,12.46,14.87,26.75970353
2020/05/17,WEST BENGAL,HAORA,3.45,231.39,38.09,31.37616063
2020/05/17,WEST BENGAL,PASHCHIM MEDINIPUR,2.58,1675.33,19.2,35.05518518
2020/05/17,WEST BENGAL,PURBA MEDINIPUR,0.05,719.97,0.58,34.90769906
2020/05/17,WEST BENGAL,BANKURA,1.65,1186.15,11.84,33.51006255
2020/05/17,WEST BENGAL,HUGLI,0.39,573.68,4.07,35.80871947
2020/05/17,WEST BENGAL,UTTAR DINAJPUR,0.29,419.94,2.1,25.52959326
2020/05/17,WEST BENGAL,MALDAH,0.09,449.97,0.57,24.5449766
2020/05/17,WEST BENGAL,PURULIYA,2.42,1076.74,15.19,33.86020734
2020/05/17,WEST BENGAL,DAKSHIN DINAJPUR,0.59,328.06,3.96,29.68878569
2020/05/17,WEST BENGAL,DARJILING,1.4,435.93,8.61,26.74554625
2020/05/17,WEST BENGAL,JALPAIGURI,1.78,981.3,11.03,30.89961836
2020/05/17,WEST BENGAL,NORTH 24 PARGANAS,0.31,780.36,2.9,26.38938244
2020/05/17,WEST BENGAL,NADIA,1.27,633.44,8.41,31.73514472
2020/05/17,WEST BENGAL,KOCH BIHAR,4.05,617.74,17.94,35.5464171
2020/05/17,WEST BENGAL,SOUTH 24 PARGANAS,0.67,819.23,6.17,28.82251466
2020/05/17,WEST BENGAL,BARDDHAMAN,1.87,1292.18,12.43,36.11032305
2020/05/16,WEST BENGAL,BIRBHUM,0.7,911.44,4.92,39.36544962
2020/05/16,WEST BENGAL,MURSHIDABAD,0.38,960.31,2.52,35.32858676
2020/05/16,WEST BENGAL,KOLKATA,1.77,13.59,15.24,29.18816218
2020/05/16,WEST BENGAL,HAORA,3.56,244.71,39.35,33.18264007
2020/05/16,WEST BENGAL,PASHCHIM MEDINIPUR,3.09,1767.23,23.02,36.97807681
2020/05/16,WEST BENGAL,PURBA MEDINIPUR,0.05,741.25,0.6,35.93955632
2020/05/16,WEST BENGAL,BANKURA,2.2,1255.73,15.7,35.47570509
2020/05/16,WEST BENGAL,HUGLI,0.42,601.91,4.42,37.57103399
2020/05/16,WEST BENGAL,UTTAR DINAJPUR,0.35,440.06,2.45,26.75266409
2020/05/16,WEST BENGAL,MALDAH,0.13,469.09,0.81,25.58764803
2020/05/16,WEST BENGAL,PURULIYA,3.11,1143.8,19.83,35.96883078
2020/05/16,WEST BENGAL,DAKSHIN DINAJPUR,2.1,368.26,13.92,33.32700318
2020/05/16,WEST BENGAL,DARJILING,1.65,453.2,10.17,27.80484781
2020/05/16,WEST BENGAL,JALPAIGURI,2.6,1051.81,16.18,33.11983117
2020/05/16,WEST BENGAL,NORTH 24 PARGANAS,0.33,821.04,3.07,27.76506452
2020/05/16,WEST BENGAL,NADIA,1.56,667.22,10.39,33.42716555
2020/05/16,WEST BENGAL,KOCH BIHAR,5.33,674.73,24.89,38.82566108
2020/05/16,WEST BENGAL,SOUTH 24 PARGANAS,0.73,852.15,6.63,29.98056912
2020/05/16,WEST BENGAL,BARDDHAMAN,2.14,1359.57,14.16,37.99342896
2020/05/15,WEST BENGAL,BIRBHUM,0.75,932.5,5.2,40.27512519
2020/05/15,WEST BENGAL,MURSHIDABAD,0.53,1005.75,3.5,37.00005236
2020/05/15,WEST BENGAL,KOLKATA,1.86,14.24,15.89,30.57654577
2020/05/15,WEST BENGAL,HAORA,3.64,250.55,40.19,33.97428033
2020/05/15,WEST BENGAL,PASHCHIM MEDINIPUR,3.48,1823.94,25.93,38.16466448
2020/05/15,WEST BENGAL,PURBA MEDINIPUR,0.05,760.79,0.61,36.88695458
2020/05/15,WEST BENGAL,BANKURA,2.25,1249.39,16.16,35.29674993
2020/05/15,WEST BENGAL,HUGLI,0.43,590.96,4.53,36.8878324
2020/05/15,WEST BENGAL,UTTAR DINAJPUR,0.37,426.87,2.56,25.95102634
2020/05/15,WEST BENGAL,MALDAH,0.11,483.25,0.66,26.36035241
2020/05/15,WEST BENGAL,PURULIYA,3.42,1171.21,21.81,36.83085935
2020/05/15,WEST BENGAL,DAKSHIN DINAJPUR,0.01,286.69,0.14,25.94481305
2020/05/15,WEST BENGAL,DARJILING,1.92,467.82,11.82,28.70185898
2020/05/15,WEST BENGAL,JALPAIGURI,2.37,1039.12,14.8,32.72023845
2020/05/15,WEST BENGAL,NORTH 24 PARGANAS,0.36,852.26,3.22,28.82098261
2020/05/15,WEST BENGAL,NADIA,1.66,674.63,11.1,33.79881418
2020/05/15,WEST BENGAL,KOCH BIHAR,3.16,598.85,13.85,34.4593935
2020/05/15,WEST BENGAL,SOUTH 24 PARGANAS,0.78,882.25,7.05,31.03958051
2020/05/15,WEST BENGAL,BARDDHAMAN,2.21,1361.22,14.57,38.03962541
2020/05/14,WEST BENGAL,BIRBHUM,0.9,990.33,6.35,42.7726747
2020/05/14,WEST BENGAL,MURSHIDABAD,0.87,1088.03,5.79,40.02703109
2020/05/14,WEST BENGAL,KOLKATA,2.28,15.02,19.17,32.2555829
2020/05/14,WEST BENGAL,HAORA,3.73,258.87,40.99,35.1022817
2020/05/14,WEST BENGAL,PASHCHIM MEDINIPUR,2.71,1739.45,20.34,36.39687372
2020/05/14,WEST BENGAL,PURBA MEDINIPUR,0.06,746.95,0.63,36.21562868
2020/05/14,WEST BENGAL,BANKURA,2.97,1330.05,21.29,37.57529078
2020/05/14,WEST BENGAL,HUGLI,0.49,620.9,4.93,38.75671291
2020/05/14,WEST BENGAL,UTTAR DINAJPUR,0.58,447.43,3.95,27.20096238
2020/05/14,WEST BENGAL,MALDAH,0.12,505.47,0.78,27.57234631
2020/05/14,WEST BENGAL,PURULIYA,4.21,1245.36,27.08,39.16267675
2020/05/14,WEST BENGAL,DAKSHIN DINAJPUR,0.02,294.84,0.17,26.68218523
2020/05/14,WEST BENGAL,DARJILING,2.33,492.45,14.38,30.21257908
2020/05/14,WEST BENGAL,JALPAIGURI,3.14,1093.35,19.61,34.42786745
2020/05/14,WEST BENGAL,NORTH 24 PARGANAS,0.45,874.88,3.89,29.58584868
2020/05/14,WEST BENGAL,NADIA,2.12,721.17,14.09,36.1300664
2020/05/14,WEST BENGAL,KOCH BIHAR,3.44,606,15.47,34.87076885
2020/05/14,WEST BENGAL,SOUTH 24 PARGANAS,0.81,863.2,7.22,30.36934391
2020/05/14,WEST BENGAL,BARDDHAMAN,2.53,1443.37,16.72,40.33543428
2020/05/13,WEST BENGAL,BIRBHUM,0.9,972.06,6.33,41.98383277
2020/05/13,WEST BENGAL,MURSHIDABAD,0.49,993.19,3.24,36.5381804
2020/05/13,WEST BENGAL,KOLKATA,2.41,15.18,20.17,32.60319302
2020/05/13,WEST BENGAL,HAORA,3.73,255.08,41.09,34.58886715
2020/05/13,WEST BENGAL,PASHCHIM MEDINIPUR,2.78,1737.97,20.9,36.36578487
2020/05/13,WEST BENGAL,PURBA MEDINIPUR,0.06,749.04,0.64,36.3168588
2020/05/13,WEST BENGAL,BANKURA,3.41,1365.13,24.54,38.56643781
2020/05/13,WEST BENGAL,HUGLI,0.46,601.95,4.78,37.57383567
2020/05/13,WEST BENGAL,UTTAR DINAJPUR,0.58,458.93,3.9,27.89994763
2020/05/13,WEST BENGAL,MALDAH,0.11,492.59,0.67,26.86985975
2020/05/13,WEST BENGAL,PURULIYA,4.45,1262.87,28.54,39.71341201
2020/05/13,WEST BENGAL,DAKSHIN DINAJPUR,0.02,294.94,0.15,26.69134908
2020/05/13,WEST BENGAL,DARJILING,2.67,525.83,16.46,32.26108472
2020/05/13,WEST BENGAL,JALPAIGURI,4.27,1178.7,26.75,37.11548408
2020/05/13,WEST BENGAL,NORTH 24 PARGANAS,0.42,869.6,3.69,29.40731194
2020/05/13,WEST BENGAL,NADIA,1.76,678.89,11.73,34.01206911
2020/05/13,WEST BENGAL,KOCH BIHAR,5.03,673.54,24.32,38.75709231
2020/05/13,WEST BENGAL,SOUTH 24 PARGANAS,0.8,877.07,7.23,30.85748487
2020/05/13,WEST BENGAL,BARDDHAMAN,2.7,1441.29,17.82,40.27726575
2020/05/12,WEST BENGAL,BIRBHUM,0.67,876.29,4.65,37.84729969
2020/05/12,WEST BENGAL,MURSHIDABAD,0.4,941.17,2.65,34.62449712
2020/05/12,WEST BENGAL,KOLKATA,2.29,15,19.22,32.21684783
2020/05/12,WEST BENGAL,HAORA,3.69,246.66,40.68,33.44671108
2020/05/12,WEST BENGAL,PASHCHIM MEDINIPUR,1.77,1601.81,13.35,33.51673014
2020/05/12,WEST BENGAL,PURBA MEDINIPUR,0.06,753.43,0.66,36.52988752
2020/05/12,WEST BENGAL,BANKURA,1.32,1155.11,9.34,32.63306899
2020/05/12,WEST BENGAL,HUGLI,0.42,569.57,4.38,35.55247529
2020/05/12,WEST BENGAL,UTTAR DINAJPUR,0.43,465.48,2.94,28.29794676
2020/05/12,WEST BENGAL,MALDAH,0.12,509.67,0.72,27.80114131
2020/05/12,WEST BENGAL,PURULIYA,3.16,1147.27,19.61,36.07811112
2020/05/12,WEST BENGAL,DAKSHIN DINAJPUR,0.03,308.56,0.25,27.92444219
2020/05/12,WEST BENGAL,DARJILING,0.75,422.85,4.62,25.94296241
2020/05/12,WEST BENGAL,JALPAIGURI,0.71,908.65,4.41,28.61194049
2020/05/12,WEST BENGAL,NORTH 24 PARGANAS,0.39,863.6,3.51,29.20427783
2020/05/12,WEST BENGAL,NADIA,1.41,637.59,9.45,31.94306914
2020/05/12,WEST BENGAL,KOCH BIHAR,1.59,534.3,6.25,30.74469768
2020/05/12,WEST BENGAL,SOUTH 24 PARGANAS,0.82,889.69,7.4,31.3012795
2020/05/12,WEST BENGAL,BARDDHAMAN,2.12,1295.22,13.65,36.19527509
2020/05/11,WEST BENGAL,BIRBHUM,0.75,912.92,5.16,39.42931194
2020/05/11,WEST BENGAL,MURSHIDABAD,0.55,984.45,3.6,36.21637523
2020/05/11,WEST BENGAL,KOLKATA,3.49,16.44,28.65,35.30228164
2020/05/11,WEST BENGAL,HAORA,3.89,262.6,42.65,35.60875765
2020/05/11,WEST BENGAL,PASHCHIM MEDINIPUR,2.17,1685.06,16.21,35.25867021
2020/05/11,WEST BENGAL,PURBA MEDINIPUR,0.07,781.25,0.72,37.87866201
2020/05/11,WEST BENGAL,BANKURA,1.75,1218.3,12.33,34.41832107
2020/05/11,WEST BENGAL,HUGLI,0.46,594.59,4.78,37.1144012
2020/05/11,WEST BENGAL,UTTAR DINAJPUR,0.49,478.04,3.34,29.06150541
2020/05/11,WEST BENGAL,MALDAH,0.15,534.89,0.92,29.17731771
2020/05/11,WEST BENGAL,PURULIYA,3.96,1220.43,24.79,38.37861778
2020/05/11,WEST BENGAL,DAKSHIN DINAJPUR,0.07,320.83,0.55,29.0348343
2020/05/11,WEST BENGAL,DARJILING,0.87,437.5,5.32,26.84178714
2020/05/11,WEST BENGAL,JALPAIGURI,1.01,964.55,6.35,30.37213786
2020/05/11,WEST BENGAL,NORTH 24 PARGANAS,0.52,916.41,4.4,30.99016474
2020/05/11,WEST BENGAL,NADIA,1.73,670.83,11.57,33.60805534
2020/05/11,WEST BENGAL,KOCH BIHAR,1.76,557.79,6.98,32.09656844
2020/05/11,WEST BENGAL,SOUTH 24 PARGANAS,0.97,933.05,8.64,32.82688165
2020/05/11,WEST BENGAL,BARDDHAMAN,2.41,1357.95,15.44,37.9482867
2020/05/10,WEST BENGAL,BIRBHUM,0.85,963.18,5.87,41.59999539
2020/05/10,WEST BENGAL,MURSHIDABAD,0.82,1041.61,5.3,38.31931411
2020/05/10,WEST BENGAL,KOLKATA,4.56,17.56,37.25,37.69869297
2020/05/10,WEST BENGAL,HAORA,4.09,275.49,44.77,37.35590609
2020/05/10,WEST BENGAL,PASHCHIM MEDINIPUR,2.62,1762.92,19.57,36.88797251
2020/05/10,WEST BENGAL,PURBA MEDINIPUR,0.08,808.16,0.81,39.1833206
2020/05/10,WEST BENGAL,BANKURA,2.37,1295.24,16.69,36.59187818
2020/05/10,WEST BENGAL,HUGLI,0.51,617.62,5.33,38.55166907
2020/05/10,WEST BENGAL,UTTAR DINAJPUR,0.7,505.78,4.69,30.74806318
2020/05/10,WEST BENGAL,MALDAH,0.34,570.75,2.12,31.13330002
2020/05/10,WEST BENGAL,PURULIYA,4.82,1312,30.46,41.25839088
2020/05/10,WEST BENGAL,DAKSHIN DINAJPUR,0.41,340.06,2.76,30.77472589
2020/05/10,WEST BENGAL,DARJILING,1.05,456.86,6.41,28.02953142
2020/05/10,WEST BENGAL,JALPAIGURI,2.04,1056.84,12.77,33.27837706
2020/05/10,WEST BENGAL,NORTH 24 PARGANAS,0.66,966.18,5.4,32.6733362
2020/05/10,WEST BENGAL,NADIA,2.12,708.08,14.15,35.47434732
2020/05/10,WEST BENGAL,KOCH BIHAR,3.29,638.58,15.5,36.74521414
2020/05/10,WEST BENGAL,SOUTH 24 PARGANAS,1.12,972.97,9.9,34.23149787
2020/05/10,WEST BENGAL,BARDDHAMAN,2.7,1433.98,17.39,40.07277013
2020/05/09,WEST BENGAL,BIRBHUM,0.81,929.31,5.62,40.13741348
2020/05/09,WEST BENGAL,MURSHIDABAD,0.41,981.63,2.74,36.11282744
2020/05/09,WEST BENGAL,KOLKATA,4.98,17.99,40.58,38.62703443
2020/05/09,WEST BENGAL,HAORA,4.18,275.3,45.69,37.33048186
2020/05/09,WEST BENGAL,PASHCHIM MEDINIPUR,2.57,1742.29,19.2,36.45620073
2020/05/09,WEST BENGAL,PURBA MEDINIPUR,0.09,812.04,0.85,39.37179542
2020/05/09,WEST BENGAL,BANKURA,2.12,1251.1,15.04,35.34480606
2020/05/09,WEST BENGAL,HUGLI,0.52,603.25,5.37,37.65447051
2020/05/09,WEST BENGAL,UTTAR DINAJPUR,0.61,451.14,4.07,27.42623411
2020/05/09,WEST BENGAL,MALDAH,0.09,499.49,0.55,27.24631838
2020/05/09,WEST BENGAL,PURULIYA,1.92,1001.56,12.26,31.49593155
2020/05/09,WEST BENGAL,DAKSHIN DINAJPUR,0.05,311.69,0.4,28.20696757
2020/05/09,WEST BENGAL,DARJILING,1.05,430.23,6.47,26.39569579
2020/05/09,WEST BENGAL,JALPAIGURI,1.03,937.65,6.47,29.52506087
2020/05/09,WEST BENGAL,NORTH 24 PARGANAS,0.73,988.75,5.88,33.43665251
2020/05/09,WEST BENGAL,NADIA,2.04,691.71,13.62,34.65403669
2020/05/09,WEST BENGAL,KOCH BIHAR,1.02,518.35,3.66,29.82711498
2020/05/09,WEST BENGAL,SOUTH 24 PARGANAS,1.22,997.52,10.74,35.09518443
2020/05/09,WEST BENGAL,BARDDHAMAN,2.42,1404.1,15.75,39.23801384
2020/05/08,WEST BENGAL,BIRBHUM,0.91,962.43,6.34,41.56797595
2020/05/08,WEST BENGAL,MURSHIDABAD,0.57,1027.4,3.78,37.79658675
2020/05/08,WEST BENGAL,KOLKATA,6.59,19.61,53.53,42.10995961
2020/05/08,WEST BENGAL,HAORA,4.5,292.97,48.77,39.72633419
2020/05/08,WEST BENGAL,PASHCHIM MEDINIPUR,3.44,1874.91,25.72,39.23134844
2020/05/08,WEST BENGAL,PURBA MEDINIPUR,0.12,849.58,1.08,41.19177965
2020/05/08,WEST BENGAL,BANKURA,3.03,1352.92,21.63,38.22138489
2020/05/08,WEST BENGAL,HUGLI,0.58,634.16,5.94,39.58430059
2020/05/08,WEST BENGAL,UTTAR DINAJPUR,0.74,472.23,4.88,28.70840093
2020/05/08,WEST BENGAL,MALDAH,0.1,522.56,0.65,28.50464682
2020/05/08,WEST BENGAL,PURULIYA,2.21,1045.35,14.38,32.87289012
2020/05/08,WEST BENGAL,DAKSHIN DINAJPUR,0.26,327.65,1.74,29.65178481
2020/05/08,WEST BENGAL,DARJILING,1.27,446.25,7.8,27.37847879
2020/05/08,WEST BENGAL,JALPAIGURI,1.54,1000.56,9.64,31.50600595
2020/05/08,WEST BENGAL,NORTH 24 PARGANAS,0.98,1051.96,7.67,35.57411119
2020/05/08,WEST BENGAL,NADIA,2.58,734.44,17.18,36.79509113
2020/05/08,WEST BENGAL,KOCH BIHAR,1.39,556.21,5.43,32.00555701
2020/05/08,WEST BENGAL,SOUTH 24 PARGANAS,1.53,1047.55,13.48,36.85521896
2020/05/08,WEST BENGAL,BARDDHAMAN,2.69,1487.65,17.67,41.57262246
2020/05/07,WEST BENGAL,BIRBHUM,1,1002.13,6.99,43.28234017
2020/05/07,WEST BENGAL,MURSHIDABAD,0.9,1103.53,5.98,40.59721849
2020/05/07,WEST BENGAL,KOLKATA,6.87,20.04,55.83,43.029432
2020/05/07,WEST BENGAL,HAORA,4.6,295.43,49.76,40.06018654
2020/05/07,WEST BENGAL,PASHCHIM MEDINIPUR,2.63,1776.11,19.6,37.16394556
2020/05/07,WEST BENGAL,PURBA MEDINIPUR,0.12,852.95,1.14,41.35529571
2020/05/07,WEST BENGAL,BANKURA,1.73,1226.41,12.14,34.64735288
2020/05/07,WEST BENGAL,HUGLI,0.59,640.31,6.03,39.96809438
2020/05/07,WEST BENGAL,UTTAR DINAJPUR,0.84,486.23,5.48,29.55943288
2020/05/07,WEST BENGAL,MALDAH,0.14,541.2,0.87,29.5211293
2020/05/07,WEST BENGAL,PURULIYA,1.72,990.49,10.27,31.14794609
2020/05/07,WEST BENGAL,DAKSHIN DINAJPUR,0.9,348.78,5.99,31.564339
2020/05/07,WEST BENGAL,DARJILING,1.45,460.95,8.91,28.28007392
2020/05/07,WEST BENGAL,JALPAIGURI,2.56,1083.9,16.13,34.13024512
2020/05/07,WEST BENGAL,NORTH 24 PARGANAS,1.12,1095.41,8.68,37.04347474
2020/05/07,WEST BENGAL,NADIA,3.56,793.85,23.76,39.77145512
2020/05/07,WEST BENGAL,KOCH BIHAR,2.69,625.95,12.91,36.01839215
2020/05/07,WEST BENGAL,SOUTH 24 PARGANAS,1.68,1076,14.84,37.85630473
2020/05/07,WEST BENGAL,BARDDHAMAN,2.79,1510.02,18.22,42.19784983
2020/05/06,WEST BENGAL,BIRBHUM,0.53,869.2,3.65,37.54097734
2020/05/06,WEST BENGAL,MURSHIDABAD,0.35,978.25,2.27,35.98844019
2020/05/06,WEST BENGAL,KOLKATA,7.13,20.79,58.06,44.64658004
2020/05/06,WEST BENGAL,HAORA,4.8,308.6,51.74,41.84548446
2020/05/06,WEST BENGAL,PASHCHIM MEDINIPUR,2.91,1831.31,21.66,38.31892029
2020/05/06,WEST BENGAL,PURBA MEDINIPUR,0.15,882.68,1.36,42.79670206
2020/05/06,WEST BENGAL,BANKURA,1.69,1227.53,12.13,34.67894553
2020/05/06,WEST BENGAL,HUGLI,0.62,660.82,6.22,41.24826879
2020/05/06,WEST BENGAL,UTTAR DINAJPUR,0.87,481.22,5.73,29.25518018
2020/05/06,WEST BENGAL,MALDAH,0.1,522.25,0.66,28.48758512
2020/05/06,WEST BENGAL,PURULIYA,1.76,1005.83,10.7,31.63008969
2020/05/06,WEST BENGAL,DAKSHIN DINAJPUR,0.1,322.94,0.71,29.22521767
2020/05/06,WEST BENGAL,DARJILING,1.62,470.92,9.93,28.89172667
2020/05/06,WEST BENGAL,JALPAIGURI,1.81,1018.1,11.34,32.05827432
2020/05/06,WEST BENGAL,NORTH 24 PARGANAS,1.46,1158.58,11.37,39.17971944
2020/05/06,WEST BENGAL,NADIA,1.49,693.08,9.84,34.72298706
2020/05/06,WEST BENGAL,KOCH BIHAR,0.75,530.19,2.84,30.50816629
2020/05/06,WEST BENGAL,SOUTH 24 PARGANAS,2.26,1145.4,20.2,40.29793175
2020/05/06,WEST BENGAL,BARDDHAMAN,1.73,1397.17,11.4,39.04411187
2020/05/05,WEST BENGAL,BIRBHUM,0.54,884.99,3.74,38.22314237
2020/05/05,WEST BENGAL,MURSHIDABAD,0.56,1042.54,3.68,38.35372697
2020/05/05,WEST BENGAL,KOLKATA,7.16,21.1,58.44,45.31150175
2020/05/05,WEST BENGAL,HAORA,4.98,318.92,53.37,43.24488023
2020/05/05,WEST BENGAL,PASHCHIM MEDINIPUR,3.17,1881.69,23.62,39.37319813
2020/05/05,WEST BENGAL,PURBA MEDINIPUR,0.12,866.33,1.13,42.00385003
2020/05/05,WEST BENGAL,BANKURA,2.04,1280.17,14.88,36.16626967
2020/05/05,WEST BENGAL,HUGLI,0.72,698.49,7.04,43.59974578
2020/05/05,WEST BENGAL,UTTAR DINAJPUR,1.05,497.62,6.83,30.25224217
2020/05/05,WEST BENGAL,MALDAH,0.13,536.27,0.81,29.25213494
2020/05/05,WEST BENGAL,PURULIYA,1.91,1030.31,11.77,32.40012853
