Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/12/25,WEST BENGAL,PURULIYA,3.14,-,18.08,21.02193009
2018/12/25,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.11,10.34954867
2018/12/25,WEST BENGAL,DARJILING,0.56,-,3.44,18.49051156
2018/12/25,WEST BENGAL,JALPAIGURI,2.18,-,13.42,16.44680867
2018/12/25,WEST BENGAL,NORTH 24 PARGANAS,0.43,-,4.16,9.661521643
2018/12/25,WEST BENGAL,NADIA,1.18,-,7.74,16.20982974
2018/12/25,WEST BENGAL,KOCH BIHAR,3.88,-,15.8,12.8571636
2018/12/25,WEST BENGAL,SOUTH 24 PARGANAS,1.27,-,12.54,9.676027753
2018/12/25,WEST BENGAL,BARDDHAMAN,1.55,-,10.25,24.13687239
2018/12/24,WEST BENGAL,BIRBHUM,0.38,-,2.51,23.2911416
2018/12/24,WEST BENGAL,MURSHIDABAD,0.66,-,4.4,17.37709187
2018/12/24,WEST BENGAL,KOLKATA,3.86,-,31.18,8.061888066
2018/12/24,WEST BENGAL,HAORA,2.91,-,30.88,12.63130363
2018/12/24,WEST BENGAL,PASHCHIM MEDINIPUR,1.86,-,14.31,17.80633654
2018/12/24,WEST BENGAL,PURBA MEDINIPUR,0.22,-,1.7,19.77454511
2018/12/24,WEST BENGAL,BANKURA,1.65,-,12.13,21.26574283
2018/12/24,WEST BENGAL,HUGLI,0.18,-,1.65,23.99229446
2018/12/24,WEST BENGAL,UTTAR DINAJPUR,0.13,-,0.88,11.73240368
2018/12/24,WEST BENGAL,MALDAH,0.38,-,2.47,14.58278218
2018/12/24,WEST BENGAL,PURULIYA,3.16,-,18.23,21.65359295
2018/12/24,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.11,10.63233533
2018/12/24,WEST BENGAL,DARJILING,0.58,-,3.57,18.6409042
2018/12/24,WEST BENGAL,JALPAIGURI,2.27,-,13.95,16.64664366
2018/12/24,WEST BENGAL,NORTH 24 PARGANAS,0.44,-,4.19,9.822135224
2018/12/24,WEST BENGAL,NADIA,1.2,-,7.87,16.55548841
2018/12/24,WEST BENGAL,KOCH BIHAR,3.99,-,16.4,13.00786358
2018/12/24,WEST BENGAL,SOUTH 24 PARGANAS,1.28,-,12.63,9.839748024
2018/12/24,WEST BENGAL,BARDDHAMAN,1.57,-,10.33,24.58778663
2018/12/23,WEST BENGAL,BIRBHUM,0.38,-,2.52,23.88010603
2018/12/23,WEST BENGAL,MURSHIDABAD,0.67,-,4.46,17.85289376
2018/12/23,WEST BENGAL,KOLKATA,3.89,-,31.38,8.345835655
2018/12/23,WEST BENGAL,HAORA,2.95,-,31.31,12.84793258
2018/12/23,WEST BENGAL,PASHCHIM MEDINIPUR,1.89,-,14.52,18.03186934
2018/12/23,WEST BENGAL,PURBA MEDINIPUR,0.22,-,1.71,19.92149836
2018/12/23,WEST BENGAL,BANKURA,1.66,-,12.24,21.79902929
2018/12/23,WEST BENGAL,HUGLI,0.19,-,1.7,24.39474381
2018/12/23,WEST BENGAL,UTTAR DINAJPUR,0.14,-,0.9,11.90882928
2018/12/23,WEST BENGAL,MALDAH,0.38,-,2.47,15.01865104
2018/12/23,WEST BENGAL,PURULIYA,3.18,-,18.37,22.29159517
2018/12/23,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.12,10.95515921
2018/12/23,WEST BENGAL,DARJILING,0.61,-,3.74,18.80110366
2018/12/23,WEST BENGAL,JALPAIGURI,2.35,-,14.47,16.86686281
2018/12/23,WEST BENGAL,NORTH 24 PARGANAS,0.44,-,4.24,10.00502391
2018/12/23,WEST BENGAL,NADIA,1.22,-,8.01,17.00427443
2018/12/23,WEST BENGAL,KOCH BIHAR,4.12,-,17,13.17465226
2018/12/23,WEST BENGAL,SOUTH 24 PARGANAS,1.29,-,12.72,10.03190135
2018/12/23,WEST BENGAL,BARDDHAMAN,1.58,-,10.41,25.11465223
2018/12/22,WEST BENGAL,BIRBHUM,0.38,-,2.53,24.4974283
2018/12/22,WEST BENGAL,MURSHIDABAD,0.68,-,4.54,18.38763028
2018/12/22,WEST BENGAL,KOLKATA,3.92,-,31.6,8.620142775
2018/12/22,WEST BENGAL,HAORA,2.98,-,31.74,13.09753574
2018/12/22,WEST BENGAL,PASHCHIM MEDINIPUR,1.91,-,14.7,18.25855629
2018/12/22,WEST BENGAL,PURBA MEDINIPUR,0.22,-,1.73,20.08341634
2018/12/22,WEST BENGAL,BANKURA,1.67,-,12.33,22.33729169
2018/12/22,WEST BENGAL,HUGLI,0.19,-,1.77,24.85524974
2018/12/22,WEST BENGAL,UTTAR DINAJPUR,0.14,-,0.93,12.14563116
2018/12/22,WEST BENGAL,MALDAH,0.39,-,2.51,15.50937289
2018/12/22,WEST BENGAL,PURULIYA,3.2,-,18.51,22.94038616
2018/12/22,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.13,11.3220071
2018/12/22,WEST BENGAL,DARJILING,0.63,-,3.88,18.97031964
2018/12/22,WEST BENGAL,JALPAIGURI,2.43,-,14.96,17.07472122
2018/12/22,WEST BENGAL,NORTH 24 PARGANAS,0.45,-,4.28,10.20445453
2018/12/22,WEST BENGAL,NADIA,1.23,-,8.13,17.47771316
2018/12/22,WEST BENGAL,KOCH BIHAR,4.23,-,17.58,13.35479338
2018/12/22,WEST BENGAL,SOUTH 24 PARGANAS,1.3,-,12.82,10.23193138
2018/12/22,WEST BENGAL,BARDDHAMAN,1.59,-,10.49,25.67512366
2018/12/21,WEST BENGAL,BIRBHUM,0.38,-,2.54,25.15803001
2018/12/21,WEST BENGAL,MURSHIDABAD,0.69,-,4.61,18.9656701
2018/12/21,WEST BENGAL,KOLKATA,3.94,-,31.81,8.913838206
2018/12/21,WEST BENGAL,HAORA,3.02,-,32.14,13.37934054
2018/12/21,WEST BENGAL,PASHCHIM MEDINIPUR,1.94,-,14.89,18.50150433
2018/12/21,WEST BENGAL,PURBA MEDINIPUR,0.22,-,1.75,20.2509604
2018/12/21,WEST BENGAL,BANKURA,1.69,-,12.43,22.90160693
2018/12/21,WEST BENGAL,HUGLI,0.2,-,1.84,25.32828143
2018/12/21,WEST BENGAL,UTTAR DINAJPUR,0.14,-,0.96,12.41618988
2018/12/21,WEST BENGAL,MALDAH,0.39,-,2.52,16.00972527
2018/12/21,WEST BENGAL,PURULIYA,3.22,-,18.61,23.60601967
2018/12/21,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.13,11.69548999
2018/12/21,WEST BENGAL,DARJILING,0.66,-,4.06,19.16201755
2018/12/21,WEST BENGAL,JALPAIGURI,2.51,-,15.43,17.29271795
2018/12/21,WEST BENGAL,NORTH 24 PARGANAS,0.45,-,4.33,10.40688125
2018/12/21,WEST BENGAL,NADIA,1.26,-,8.26,17.97377778
2018/12/21,WEST BENGAL,KOCH BIHAR,4.33,-,18.08,13.5404574
2018/12/21,WEST BENGAL,SOUTH 24 PARGANAS,1.31,-,12.92,10.43534669
2018/12/21,WEST BENGAL,BARDDHAMAN,1.6,-,10.56,26.26593881
2018/12/20,WEST BENGAL,BIRBHUM,0.38,-,2.54,25.78195411
2018/12/20,WEST BENGAL,MURSHIDABAD,0.7,-,4.68,19.48734668
2018/12/20,WEST BENGAL,KOLKATA,3.96,-,31.94,9.227053494
2018/12/20,WEST BENGAL,HAORA,3.06,-,32.59,13.67880384
2018/12/20,WEST BENGAL,PASHCHIM MEDINIPUR,1.97,-,15.1,18.76705737
2018/12/20,WEST BENGAL,PURBA MEDINIPUR,0.23,-,1.78,20.42189682
2018/12/20,WEST BENGAL,BANKURA,1.7,-,12.5,23.49435646
2018/12/20,WEST BENGAL,HUGLI,0.21,-,1.92,25.83632787
2018/12/20,WEST BENGAL,UTTAR DINAJPUR,0.15,-,0.98,12.66344171
2018/12/20,WEST BENGAL,MALDAH,0.39,-,2.55,16.37659869
2018/12/20,WEST BENGAL,PURULIYA,3.23,-,18.69,24.29496209
2018/12/20,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.14,11.91472943
2018/12/20,WEST BENGAL,DARJILING,0.69,-,4.22,19.35675778
2018/12/20,WEST BENGAL,JALPAIGURI,2.59,-,15.91,17.53577514
2018/12/20,WEST BENGAL,NORTH 24 PARGANAS,0.46,-,4.38,10.62784074
2018/12/20,WEST BENGAL,NADIA,1.27,-,8.35,18.48700162
2018/12/20,WEST BENGAL,KOCH BIHAR,4.46,-,18.73,13.75361931
2018/12/20,WEST BENGAL,SOUTH 24 PARGANAS,1.32,-,13,10.65924266
2018/12/20,WEST BENGAL,BARDDHAMAN,1.61,-,10.62,26.87921493
2018/12/19,WEST BENGAL,BIRBHUM,0.38,-,2.54,26.57561549
2018/12/19,WEST BENGAL,MURSHIDABAD,0.71,-,4.74,20.10871731
2018/12/19,WEST BENGAL,KOLKATA,3.99,-,32.13,9.527812712
2018/12/19,WEST BENGAL,HAORA,3.09,-,32.98,13.99071298
2018/12/19,WEST BENGAL,PASHCHIM MEDINIPUR,2,-,15.3,19.05043792
2018/12/19,WEST BENGAL,PURBA MEDINIPUR,0.23,-,1.8,20.60929446
2018/12/19,WEST BENGAL,BANKURA,1.7,-,12.53,24.21014543
2018/12/19,WEST BENGAL,HUGLI,0.22,-,1.97,26.41526566
2018/12/19,WEST BENGAL,UTTAR DINAJPUR,0.15,-,1.02,13.09309054
2018/12/19,WEST BENGAL,MALDAH,0.4,-,2.57,16.93974832
2018/12/19,WEST BENGAL,PURULIYA,3.24,-,18.75,25.12151215
2018/12/19,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.15,12.38938698
2018/12/19,WEST BENGAL,DARJILING,0.72,-,4.42,19.5608712
2018/12/19,WEST BENGAL,JALPAIGURI,2.66,-,16.38,17.81723944
2018/12/19,WEST BENGAL,NORTH 24 PARGANAS,0.46,-,4.44,10.86607175
2018/12/19,WEST BENGAL,NADIA,1.28,-,8.42,19.05697432
2018/12/19,WEST BENGAL,KOCH BIHAR,4.57,-,19.33,14.03392455
2018/12/19,WEST BENGAL,SOUTH 24 PARGANAS,1.33,-,13.08,10.87941973
2018/12/19,WEST BENGAL,BARDDHAMAN,1.61,-,10.65,27.63050491
2018/12/18,WEST BENGAL,BIRBHUM,0.38,-,2.52,27.62407156
2018/12/18,WEST BENGAL,MURSHIDABAD,0.72,-,4.8,20.74256912
2018/12/18,WEST BENGAL,KOLKATA,4.01,-,32.31,9.826569218
2018/12/18,WEST BENGAL,HAORA,3.12,-,33.3,14.31841974
2018/12/18,WEST BENGAL,PASHCHIM MEDINIPUR,2.03,-,15.49,19.34643099
2018/12/18,WEST BENGAL,PURBA MEDINIPUR,0.23,-,1.81,20.82514263
2018/12/18,WEST BENGAL,BANKURA,1.69,-,12.44,25.12610027
2018/12/18,WEST BENGAL,HUGLI,0.22,-,2.02,27.33155876
2018/12/18,WEST BENGAL,UTTAR DINAJPUR,0.16,-,1.06,13.48207425
2018/12/18,WEST BENGAL,MALDAH,0.4,-,2.58,17.47524274
2018/12/18,WEST BENGAL,PURULIYA,3.23,-,18.65,26.14002643
2018/12/18,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.15,12.78939316
2018/12/18,WEST BENGAL,DARJILING,0.74,-,4.57,19.73828469
2018/12/18,WEST BENGAL,JALPAIGURI,2.71,-,16.68,18.03821134
2018/12/18,WEST BENGAL,NORTH 24 PARGANAS,0.47,-,4.47,11.15042991
2018/12/18,WEST BENGAL,NADIA,1.27,-,8.39,19.69281145
2018/12/18,WEST BENGAL,KOCH BIHAR,4.65,-,19.7,14.24589595
2018/12/18,WEST BENGAL,SOUTH 24 PARGANAS,1.34,-,13.17,11.12585171
2018/12/18,WEST BENGAL,BARDDHAMAN,1.61,-,10.61,28.80702211
2018/12/17,WEST BENGAL,BIRBHUM,0.37,-,2.49,23.05777893
2018/12/17,WEST BENGAL,MURSHIDABAD,0.73,-,4.84,18.32234857
2018/12/17,WEST BENGAL,KOLKATA,4.01,-,32.34,6.269699559
2018/12/17,WEST BENGAL,HAORA,3.12,-,33.27,13.33025203
2018/12/17,WEST BENGAL,PASHCHIM MEDINIPUR,2.03,-,15.55,19.2832682
2018/12/17,WEST BENGAL,PURBA MEDINIPUR,0.23,-,1.82,20.51590844
2018/12/17,WEST BENGAL,BANKURA,1.66,-,12.2,23.05303098
2018/12/17,WEST BENGAL,HUGLI,0.23,-,2.04,25.25153988
2018/12/17,WEST BENGAL,UTTAR DINAJPUR,0.16,-,1.07,12.87498087
2018/12/17,WEST BENGAL,MALDAH,0.4,-,2.6,14.15973263
2018/12/17,WEST BENGAL,PURULIYA,3.19,-,18.39,23.85605993
2018/12/17,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.16,9.688831238
2018/12/17,WEST BENGAL,DARJILING,0.74,-,4.54,17.72299614
2018/12/17,WEST BENGAL,JALPAIGURI,2.73,-,16.81,16.14750723
2018/12/17,WEST BENGAL,NORTH 24 PARGANAS,0.47,-,4.51,10.05767814
2018/12/17,WEST BENGAL,NADIA,1.25,-,8.23,18.80163201
2018/12/17,WEST BENGAL,KOCH BIHAR,4.68,-,19.84,13.00657797
2018/12/17,WEST BENGAL,SOUTH 24 PARGANAS,1.34,-,13.22,9.634749567
2018/12/17,WEST BENGAL,BARDDHAMAN,1.58,-,10.44,25.63706804
2018/12/16,WEST BENGAL,BIRBHUM,0.37,-,2.49,13.61050833
2018/12/16,WEST BENGAL,MURSHIDABAD,0.73,-,4.88,13.46353568
2018/12/16,WEST BENGAL,KOLKATA,4.04,-,32.59,4.713635471
2018/12/16,WEST BENGAL,HAORA,3.11,-,33.29,12.08217647
2018/12/16,WEST BENGAL,PASHCHIM MEDINIPUR,2.05,-,15.64,16.87013081
2018/12/16,WEST BENGAL,PURBA MEDINIPUR,0.23,-,1.84,20.13817703
2018/12/16,WEST BENGAL,BANKURA,1.66,-,12.2,12.21548215
2018/12/16,WEST BENGAL,HUGLI,0.23,-,2.06,20.18078143
2018/12/16,WEST BENGAL,UTTAR DINAJPUR,0.16,-,1.09,10.80856254
2018/12/16,WEST BENGAL,MALDAH,0.4,-,2.6,10.45423967
2018/12/16,WEST BENGAL,PURULIYA,3.2,-,18.47,6.255072244
2018/12/16,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.16,7.745111775
2018/12/16,WEST BENGAL,DARJILING,0.76,-,4.68,16.54338985
2018/12/16,WEST BENGAL,JALPAIGURI,2.8,-,17.25,14.41159141
2018/12/16,WEST BENGAL,NORTH 24 PARGANAS,0.47,-,4.52,9.704173151
2018/12/16,WEST BENGAL,NADIA,1.26,-,8.28,11.53505267
2018/12/16,WEST BENGAL,KOCH BIHAR,4.75,-,20.23,12.25198461
2018/12/16,WEST BENGAL,SOUTH 24 PARGANAS,1.35,-,13.27,9.176489504
2018/12/16,WEST BENGAL,BARDDHAMAN,1.58,-,10.46,16.06523492
2018/12/15,WEST BENGAL,BIRBHUM,0.37,-,2.5,13.50119435
2018/12/15,WEST BENGAL,MURSHIDABAD,0.75,-,4.95,13.46358745
2018/12/15,WEST BENGAL,KOLKATA,4.06,-,32.74,4.721853515
2018/12/15,WEST BENGAL,HAORA,3.13,-,33.46,12.11106947
2018/12/15,WEST BENGAL,PASHCHIM MEDINIPUR,2.07,-,15.77,16.28434145
2018/12/15,WEST BENGAL,PURBA MEDINIPUR,0.24,-,1.86,20.21916595
2018/12/15,WEST BENGAL,BANKURA,1.67,-,12.33,11.81447073
2018/12/15,WEST BENGAL,HUGLI,0.23,-,2.1,20.11056055
2018/12/15,WEST BENGAL,UTTAR DINAJPUR,0.17,-,1.15,10.86377492
2018/12/15,WEST BENGAL,MALDAH,0.41,-,2.63,10.49729168
2018/12/15,WEST BENGAL,PURULIYA,3.22,-,18.6,5.990852291
2018/12/15,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.16,7.827792431
2018/12/15,WEST BENGAL,DARJILING,0.79,-,4.85,16.59691444
2018/12/15,WEST BENGAL,JALPAIGURI,2.91,-,17.91,14.48371051
2018/12/15,WEST BENGAL,NORTH 24 PARGANAS,0.47,-,4.55,9.739854043
2018/12/15,WEST BENGAL,NADIA,1.28,-,8.4,11.59227129
2018/12/15,WEST BENGAL,KOCH BIHAR,4.91,-,21.06,12.33412204
2018/12/15,WEST BENGAL,SOUTH 24 PARGANAS,1.36,-,13.32,9.256650043
2018/12/15,WEST BENGAL,BARDDHAMAN,1.59,-,10.55,15.90888319
2018/12/14,WEST BENGAL,BIRBHUM,0.38,-,2.51,13.57601717
2018/12/14,WEST BENGAL,MURSHIDABAD,0.76,-,5.02,13.53938458
2018/12/14,WEST BENGAL,KOLKATA,4.09,-,32.91,4.514370607
2018/12/14,WEST BENGAL,HAORA,3.16,-,33.75,11.45086107
2018/12/14,WEST BENGAL,PASHCHIM MEDINIPUR,2.11,-,16.06,15.92700963
2018/12/14,WEST BENGAL,PURBA MEDINIPUR,0.24,-,1.88,20.16686997
2018/12/14,WEST BENGAL,BANKURA,1.7,-,12.54,11.90545127
2018/12/14,WEST BENGAL,HUGLI,0.24,-,2.2,19.91973178
2018/12/14,WEST BENGAL,UTTAR DINAJPUR,0.18,-,1.2,10.91506433
2018/12/14,WEST BENGAL,MALDAH,0.41,-,2.65,10.56913012
2018/12/14,WEST BENGAL,PURULIYA,3.25,-,18.74,6.067136587
2018/12/14,WEST BENGAL,DAKSHIN DINAJPUR,0.03,-,0.18,7.8960116
2018/12/14,WEST BENGAL,DARJILING,0.82,-,5.02,16.64362006
2018/12/14,WEST BENGAL,JALPAIGURI,3.02,-,18.58,14.54919256
2018/12/14,WEST BENGAL,NORTH 24 PARGANAS,0.48,-,4.58,9.622149662
2018/12/14,WEST BENGAL,NADIA,1.31,-,8.61,11.64890226
2018/12/14,WEST BENGAL,KOCH BIHAR,5.09,-,21.98,12.40592397
2018/12/14,WEST BENGAL,SOUTH 24 PARGANAS,1.37,-,13.4,9.15465052
2018/12/14,WEST BENGAL,BARDDHAMAN,1.61,-,10.67,15.98938283
2018/12/13,WEST BENGAL,BIRBHUM,0.38,-,2.53,13.64944909
2018/12/13,WEST BENGAL,MURSHIDABAD,0.77,-,5.12,13.61683665
2018/12/13,WEST BENGAL,KOLKATA,4.11,-,33.07,4.653092833
2018/12/13,WEST BENGAL,HAORA,3.19,-,34.11,11.57366737
2018/12/13,WEST BENGAL,PASHCHIM MEDINIPUR,2.15,-,16.39,16.0322071
2018/12/13,WEST BENGAL,PURBA MEDINIPUR,0.24,-,1.91,20.31029569
2018/12/13,WEST BENGAL,BANKURA,1.73,-,12.73,11.99687566
2018/12/13,WEST BENGAL,HUGLI,0.26,-,2.31,20.00876249
2018/12/13,WEST BENGAL,UTTAR DINAJPUR,0.19,-,1.27,10.97683986
2018/12/13,WEST BENGAL,MALDAH,0.41,-,2.68,10.65567402
2018/12/13,WEST BENGAL,PURULIYA,3.27,-,18.9,6.151955581
2018/12/13,WEST BENGAL,DAKSHIN DINAJPUR,0.03,-,0.18,7.987552231
2018/12/13,WEST BENGAL,DARJILING,0.85,-,5.2,16.69618297
2018/12/13,WEST BENGAL,JALPAIGURI,3.14,-,19.31,14.61726016
2018/12/13,WEST BENGAL,NORTH 24 PARGANAS,0.48,-,4.63,9.591125079
2018/12/13,WEST BENGAL,NADIA,1.34,-,8.84,11.75784561
2018/12/13,WEST BENGAL,KOCH BIHAR,5.25,-,22.82,12.49303259
2018/12/13,WEST BENGAL,SOUTH 24 PARGANAS,1.38,-,13.5,9.26011154
2018/12/13,WEST BENGAL,BARDDHAMAN,1.62,-,10.75,16.07574142
2018/12/12,WEST BENGAL,BIRBHUM,0.38,-,2.57,13.7409359
2018/12/12,WEST BENGAL,MURSHIDABAD,0.78,-,5.2,13.70882163
2018/12/12,WEST BENGAL,KOLKATA,4.12,-,33.16,4.812538046
2018/12/12,WEST BENGAL,HAORA,3.22,-,34.59,11.72548625
2018/12/12,WEST BENGAL,PASHCHIM MEDINIPUR,2.21,-,16.78,16.15586538
2018/12/12,WEST BENGAL,PURBA MEDINIPUR,0.25,-,1.95,20.47508876
2018/12/12,WEST BENGAL,BANKURA,1.76,-,12.94,12.10175139
2018/12/12,WEST BENGAL,HUGLI,0.27,-,2.45,20.10876944
2018/12/12,WEST BENGAL,UTTAR DINAJPUR,0.2,-,1.34,11.03075722
2018/12/12,WEST BENGAL,MALDAH,0.42,-,2.72,10.739326
2018/12/12,WEST BENGAL,PURULIYA,3.3,-,19.07,6.249150707
2018/12/12,WEST BENGAL,DAKSHIN DINAJPUR,0.03,-,0.19,8.072029217
2018/12/12,WEST BENGAL,DARJILING,0.88,-,5.42,16.76491695
2018/12/12,WEST BENGAL,JALPAIGURI,3.27,-,20.09,14.69554708
2018/12/12,WEST BENGAL,NORTH 24 PARGANAS,0.49,-,4.67,9.745456376
2018/12/12,WEST BENGAL,NADIA,1.38,-,9.12,11.87781294
2018/12/12,WEST BENGAL,KOCH BIHAR,5.4,-,23.58,12.5588894
2018/12/12,WEST BENGAL,SOUTH 24 PARGANAS,1.39,-,13.62,9.415699383
2018/12/12,WEST BENGAL,BARDDHAMAN,1.64,-,10.88,16.17019737
2018/12/11,WEST BENGAL,BIRBHUM,0.39,-,2.6,13.82569196
2018/12/11,WEST BENGAL,MURSHIDABAD,0.8,-,5.28,13.79804232
2018/12/11,WEST BENGAL,KOLKATA,4.16,-,33.46,4.993344374
2018/12/11,WEST BENGAL,HAORA,3.25,-,34.99,11.87008901
2018/12/11,WEST BENGAL,PASHCHIM MEDINIPUR,2.26,-,17.17,16.28124058
2018/12/11,WEST BENGAL,PURBA MEDINIPUR,0.25,-,2,20.63541647
2018/12/11,WEST BENGAL,BANKURA,1.79,-,13.14,12.19885753
2018/12/11,WEST BENGAL,HUGLI,0.29,-,2.61,20.21581435
2018/12/11,WEST BENGAL,UTTAR DINAJPUR,0.21,-,1.41,11.08669925
2018/12/11,WEST BENGAL,MALDAH,0.42,-,2.74,10.8159727
2018/12/11,WEST BENGAL,PURULIYA,3.32,-,19.2,6.349711848
2018/12/11,WEST BENGAL,DAKSHIN DINAJPUR,0.03,-,0.2,8.149468075
2018/12/11,WEST BENGAL,DARJILING,0.91,-,5.61,16.8328095
2018/12/11,WEST BENGAL,JALPAIGURI,3.38,-,20.84,14.77065855
2018/12/11,WEST BENGAL,NORTH 24 PARGANAS,0.5,-,4.73,9.905672676
2018/12/11,WEST BENGAL,NADIA,1.42,-,9.4,11.99988431
2018/12/11,WEST BENGAL,KOCH BIHAR,5.53,-,24.26,12.63275105
2018/12/11,WEST BENGAL,SOUTH 24 PARGANAS,1.4,-,13.74,9.581900379
2018/12/11,WEST BENGAL,BARDDHAMAN,1.66,-,10.98,16.25791442
2018/12/10,WEST BENGAL,BIRBHUM,0.39,-,2.64,13.92151231
2018/12/10,WEST BENGAL,MURSHIDABAD,0.81,-,5.38,13.89330056
2018/12/10,WEST BENGAL,KOLKATA,4.18,-,33.66,5.175955507
2018/12/10,WEST BENGAL,HAORA,3.29,-,35.49,12.01993005
2018/12/10,WEST BENGAL,PASHCHIM MEDINIPUR,2.31,-,17.55,16.41380675
2018/12/10,WEST BENGAL,PURBA MEDINIPUR,0.26,-,2.05,20.82154745
2018/12/10,WEST BENGAL,BANKURA,1.82,-,13.34,12.30609957
2018/12/10,WEST BENGAL,HUGLI,0.31,-,2.77,20.33140386
2018/12/10,WEST BENGAL,UTTAR DINAJPUR,0.22,-,1.47,11.13900708
2018/12/10,WEST BENGAL,MALDAH,0.43,-,2.78,10.88647803
2018/12/10,WEST BENGAL,PURULIYA,3.35,-,19.38,6.431001287
2018/12/10,WEST BENGAL,DAKSHIN DINAJPUR,0.03,-,0.2,8.22557608
2018/12/10,WEST BENGAL,DARJILING,0.95,-,5.82,16.90515126
2018/12/10,WEST BENGAL,JALPAIGURI,3.52,-,21.67,14.85226041
2018/12/10,WEST BENGAL,NORTH 24 PARGANAS,0.5,-,4.78,10.0817532
2018/12/10,WEST BENGAL,NADIA,1.47,-,9.68,12.13037553
2018/12/10,WEST BENGAL,KOCH BIHAR,5.68,-,25.06,12.69951782
2018/12/10,WEST BENGAL,SOUTH 24 PARGANAS,1.42,-,13.87,9.753774288
2018/12/10,WEST BENGAL,BARDDHAMAN,1.67,-,11.08,16.3584547
2018/12/09,WEST BENGAL,BIRBHUM,0.4,-,2.68,14.01153145
2018/12/09,WEST BENGAL,MURSHIDABAD,0.82,-,5.46,13.97675658
2018/12/09,WEST BENGAL,KOLKATA,4.2,-,33.8,5.344208404
2018/12/09,WEST BENGAL,HAORA,3.33,-,35.91,12.16335881
2018/12/09,WEST BENGAL,PASHCHIM MEDINIPUR,2.36,-,17.9,16.53901315
2018/12/09,WEST BENGAL,PURBA MEDINIPUR,0.27,-,2.11,20.98082148
2018/12/09,WEST BENGAL,BANKURA,1.84,-,13.54,12.40881506
2018/12/09,WEST BENGAL,HUGLI,0.33,-,2.93,20.43178927
2018/12/09,WEST BENGAL,UTTAR DINAJPUR,0.23,-,1.53,11.19868081
2018/12/09,WEST BENGAL,MALDAH,0.43,-,2.79,10.95846061
2018/12/09,WEST BENGAL,PURULIYA,3.37,-,19.53,6.532699466
2018/12/09,WEST BENGAL,DAKSHIN DINAJPUR,0.03,-,0.23,8.307272831
2018/12/09,WEST BENGAL,DARJILING,0.97,-,5.95,16.95842097
2018/12/09,WEST BENGAL,JALPAIGURI,3.64,-,22.39,14.92266
2018/12/09,WEST BENGAL,NORTH 24 PARGANAS,0.51,-,4.83,10.24563054
2018/12/09,WEST BENGAL,NADIA,1.5,-,9.94,12.25189665
2018/12/09,WEST BENGAL,KOCH BIHAR,5.79,-,25.64,12.76675346
2018/12/09,WEST BENGAL,SOUTH 24 PARGANAS,1.43,-,14,9.926974469
2018/12/09,WEST BENGAL,BARDDHAMAN,1.69,-,11.19,16.45882537
2018/12/08,WEST BENGAL,BIRBHUM,0.4,-,2.71,14.09488095
2018/12/08,WEST BENGAL,MURSHIDABAD,0.83,-,5.56,14.06683834
2018/12/08,WEST BENGAL,KOLKATA,4.23,-,33.98,5.516474559
2018/12/08,WEST BENGAL,HAORA,3.35,-,36.27,12.31046056
2018/12/08,WEST BENGAL,PASHCHIM MEDINIPUR,2.4,-,18.19,16.6499298
2018/12/08,WEST BENGAL,PURBA MEDINIPUR,0.27,-,2.17,21.14833077
2018/12/08,WEST BENGAL,BANKURA,1.87,-,13.71,12.50077532
2018/12/08,WEST BENGAL,HUGLI,0.35,-,3.11,20.53431525
2018/12/08,WEST BENGAL,UTTAR DINAJPUR,0.24,-,1.59,11.26320347
2018/12/08,WEST BENGAL,MALDAH,0.43,-,2.82,11.05238389
2018/12/08,WEST BENGAL,PURULIYA,3.4,-,19.69,6.622131636
2018/12/08,WEST BENGAL,DAKSHIN DINAJPUR,0.03,-,0.23,8.402490993
2018/12/08,WEST BENGAL,DARJILING,0.99,-,6.11,16.98938788
2018/12/08,WEST BENGAL,JALPAIGURI,3.76,-,23.14,14.98779822
2018/12/08,WEST BENGAL,NORTH 24 PARGANAS,0.51,-,4.88,10.43028376
2018/12/08,WEST BENGAL,NADIA,1.54,-,10.21,12.37080101
2018/12/08,WEST BENGAL,KOCH BIHAR,5.94,-,26.43,12.83541489
2018/12/08,WEST BENGAL,SOUTH 24 PARGANAS,1.45,-,14.15,10.1038887
2018/12/08,WEST BENGAL,BARDDHAMAN,1.7,-,11.29,16.54934722
2018/12/07,WEST BENGAL,BIRBHUM,0.41,-,2.74,14.18069757
2018/12/07,WEST BENGAL,MURSHIDABAD,0.85,-,5.64,14.16209171
2018/12/07,WEST BENGAL,KOLKATA,4.27,-,34.28,5.687862467
